word,wf_rank,wf_pct,wf_zipf,sub_rank,sub_pct,sub_zipf,ox_cefr,ox_pos
domain,4230,0.04,4.31,,,,,
dynamic,4231,0.04,4.31,8235,0.01,3.7,B2,adjective
edited,4232,0.04,4.31,,,,,
engagement,4233,0.04,4.31,3565,0.04,4.21,B2,noun
explore,4234,0.04,4.31,5537,0.02,3.96,A2,verb
favour,4235,0.04,4.31,2887,0.05,4.33,,
fewer,4236,0.04,4.31,8502,0.01,3.68,,
footage,4237,0.04,4.31,3410,0.04,4.24,,
giants,4238,0.04,4.31,8097,0.01,3.71,,
grave,4239,0.04,4.31,2043,0.08,4.53,B1,noun
hamilton,4240,0.04,4.31,5412,0.02,3.97,,
implementation,4241,0.04,4.31,,,,,
indiana,4242,0.04,4.31,8888,0.01,3.65,,
investigate,4243,0.04,4.31,3533,0.04,4.22,B2,verb
jazz,4244,0.04,4.31,3638,0.04,4.2,B1,noun
jon,4245,0.04,4.31,4768,0.03,4.05,,
jonathan,4246,0.04,4.31,3282,0.04,4.26,,
laboratory,4247,0.04,4.31,5960,0.02,3.91,B1,noun
lawrence,4248,0.04,4.31,4799,0.02,4.04,,
lincoln,4249,0.04,4.31,4193,0.03,4.12,,
literary,4250,0.04,4.31,,,,B1,adjective
mask,4251,0.04,4.31,2744,0.05,4.36,B2,noun
massachusetts,4252,0.04,4.31,,,,,
midnight,4253,0.04,4.31,2131,0.07,4.5,A2,noun
minnesota,4254,0.04,4.31,,,,,
mouse,4255,0.04,4.31,3308,0.04,4.25,A1,noun
oscar,4256,0.04,4.31,3155,0.04,4.28,,
packed,4257,0.04,4.31,3257,0.04,4.26,B2,adjective
piano,4258,0.04,4.31,2161,0.07,4.5,A1,noun
praise,4259,0.04,4.31,3837,0.03,4.17,B2,"noun, verb"
presentation,4260,0.04,4.31,5482,0.02,3.96,B1,noun
psychology,4261,0.04,4.31,7036,0.01,3.81,B2,noun
relation,4262,0.04,4.31,6669,0.02,3.85,B1,noun
restrictions,4263,0.04,4.31,,,,,
rocket,4264,0.04,4.31,3515,0.04,4.22,B2,noun
ruin,4265,0.04,4.31,1902,0.08,4.57,A2,"noun, verb"
saudi,4266,0.04,4.31,,,,,
sean,4267,0.04,4.31,2238,0.07,4.48,,
sec,4268,0.04,4.31,2867,0.05,4.33,,
secrets,4269,0.04,4.31,1975,0.08,4.55,,
slave,4270,0.04,4.31,2739,0.05,4.36,A2,noun
stability,4271,0.04,4.31,,,,B2,noun
steady,4272,0.04,4.31,2821,0.05,4.34,B1,adjective
stones,4273,0.04,4.31,3233,0.04,4.27,,
symbol,4274,0.04,4.31,3878,0.03,4.17,A2,noun
terminal,4275,0.04,4.31,7007,0.01,3.81,B1,noun
toilet,4276,0.04,4.31,1940,0.08,4.56,A1,noun
treaty,4277,0.04,4.31,7107,0.01,3.8,B2,noun
triple,4278,0.04,4.31,5701,0.02,3.94,,
unlikely,4279,0.04,4.31,5667,0.02,3.94,B1,adjective
updates,4280,0.04,4.31,,,,,
vietnam,4281,0.04,4.31,4532,0.03,4.08,,
viewed,4282,0.04,4.31,,,,,
6th,4283,0.04,4.3,,,,,
affair,4284,0.04,4.3,2054,0.08,4.52,A2,noun
agenda,4285,0.04,4.3,6073,0.02,3.9,B1,noun
bat,4286,0.04,4.3,2981,0.05,4.31,B1,"noun, verb"
bow,4287,0.04,4.3,2684,0.05,4.38,B2,"noun, verb"
calendar,4288,0.04,4.3,5921,0.02,3.92,A2,noun
cape,4289,0.04,4.3,5699,0.02,3.94,,
collective,4290,0.04,4.3,8339,0.01,3.7,,
conversations,4291,0.04,4.3,3706,0.03,4.19,,
cooperation,4292,0.04,4.3,5772,0.02,3.93,B2,noun
craft,4293,0.04,4.3,6410,0.02,3.87,B1,noun
darkness,4294,0.04,4.3,2381,0.06,4.44,B1,noun
deeper,4295,0.04,4.3,3641,0.04,4.2,,
devil,4296,0.04,4.3,1374,0.13,4.75,B2,noun
edit,4297,0.04,4.3,,,,B2,"noun, verb"
enable,4298,0.04,4.3,,,,B1,verb
equity,4299,0.04,4.3,,,,B2,noun
estimates,4300,0.04,4.3,,,,,
failing,4301,0.04,4.3,6193,0.02,3.89,,
finishing,4302,0.04,4.3,5104,0.02,4.0,,
fortune,4303,0.04,4.3,1950,0.08,4.56,A2,noun
gates,4304,0.04,4.3,3545,0.04,4.22,,
goodbye,4305,0.04,4.3,712,0.27,5.08,,
graham,4306,0.04,4.3,4179,0.03,4.12,,
hardware,4307,0.04,4.3,7514,0.01,3.76,B2,noun
hillary,4308,0.04,4.3,9122,0.01,3.63,,
hurts,4309,0.04,4.3,1562,0.11,4.68,,
intellectual,4310,0.04,4.3,7282,0.01,3.79,B2,"adjective, noun"
invite,4311,0.04,4.3,1949,0.08,4.56,A2,verb
involvement,4312,0.04,4.3,7834,0.01,3.74,B2,noun
kentucky,4313,0.04,4.3,9853,0.01,3.58,,
madrid,4314,0.04,4.3,7025,0.01,3.81,,
mi,4315,0.04,4.3,4180,0.03,4.12,,
nuts,4316,0.04,4.3,1636,0.1,4.65,,
oregon,4317,0.04,4.3,,,,,
partly,4318,0.04,4.3,8583,0.01,3.68,A2,adverb
petition,4319,0.04,4.3,7809,0.01,3.74,,
phrase,4320,0.04,4.3,5346,0.02,3.98,B1,noun
physically,4321,0.04,4.3,4471,0.03,4.09,A2,adverb
protecting,4322,0.04,4.3,2872,0.05,4.33,,
racial,4323,0.04,4.3,,,,B1,adjective
rated,4324,0.04,4.3,,,,,
regime,4325,0.04,4.3,8132,0.01,3.71,B2,noun
rivers,4326,0.04,4.3,5510,0.02,3.96,,
rounds,4327,0.04,4.3,4188,0.03,4.12,,
ruled,4328,0.04,4.3,5541,0.02,3.96,,
sa,4329,0.04,4.3,8447,0.01,3.69,,
sauce,4330,0.04,4.3,2991,0.05,4.31,A2,noun
seal,4331,0.04,4.3,3073,0.04,4.29,B2,noun
separated,4332,0.04,4.3,3787,0.03,4.18,,
shield,4333,0.04,4.3,4493,0.03,4.08,B2,noun
similarly,4334,0.04,4.3,,,,B1,adverb
slide,4335,0.04,4.3,3933,0.03,4.16,B2,"noun, verb"
stem,4336,0.04,4.3,9287,0.01,3.62,B1,verb
summit,4337,0.04,4.3,7748,0.01,3.74,B1,noun
talented,4338,0.04,4.3,3715,0.03,4.19,B1,adjective
throat,4339,0.04,4.3,1241,0.14,4.8,B2,noun
tiger,4340,0.04,4.3,2655,0.05,4.38,A1,noun
touched,4341,0.04,4.3,2158,0.07,4.5,,
toy,4342,0.04,4.3,3109,0.04,4.29,A1,noun
visits,4343,0.04,4.3,6163,0.02,3.89,,
warriors,4344,0.04,4.3,4948,0.02,4.03,,
wisdom,4345,0.04,4.3,4027,0.03,4.14,A2,noun
accounting,4346,0.04,4.29,8410,0.01,3.69,,
alien,4347,0.04,4.29,2435,0.06,4.43,,
attacking,4348,0.04,4.29,4746,0.03,4.05,,
awkward,4349,0.04,4.29,3192,0.04,4.27,B1,adjective
beast,4350,0.04,4.29,2340,0.06,4.45,B1,noun
beef,4351,0.04,4.29,3124,0.04,4.29,A1,noun
candy,4352,0.04,4.29,2239,0.07,4.48,A1,noun
carrier,4353,0.04,4.29,7597,0.01,3.76,,
celebration,4354,0.04,4.29,4372,0.03,4.1,A1,noun
celebrity,4355,0.04,4.29,5143,0.02,4.0,B1,noun
certificate,4356,0.04,4.29,4847,0.02,4.04,B2,noun
cited,4357,0.04,4.29,,,,,
clay,4358,0.04,4.29,3294,0.04,4.26,,
coaching,4359,0.04,4.29,,,,B2,noun
colleagues,4360,0.04,4.29,3948,0.03,4.16,,
constructed,4361,0.04,4.29,,,,,
dated,4362,0.04,4.29,4664,0.03,4.06,B2,adjective
dec,4363,0.04,4.29,,,,,
default,4364,0.04,4.29,,,,,
delhi,4365,0.04,4.29,6692,0.02,3.84,,
derived,4366,0.04,4.29,,,,,
dialogue,4367,0.04,4.29,5466,0.02,3.96,,
disabled,4368,0.04,4.29,7779,0.01,3.74,B1,adjective
distinct,4369,0.04,4.29,9973,0.01,3.58,,
drag,4370,0.04,4.29,2344,0.06,4.45,B1,verb
educated,4371,0.04,4.29,5691,0.02,3.94,B2,adjective
eligible,4372,0.04,4.29,,,,B2,adjective
estimate,4373,0.04,4.29,8087,0.01,3.72,B1,"noun, verb"
execution,4374,0.04,4.29,4971,0.02,4.02,B2,noun
existed,4375,0.04,4.29,4775,0.03,4.05,,
fifty,4376,0.04,4.29,3475,0.04,4.23,A1,number
followers,4377,0.04,4.29,7052,0.01,3.81,,
fool,4378,0.04,4.29,826,0.23,5.0,B1,"noun, verb"
framework,4379,0.04,4.29,,,,,
franchise,4380,0.04,4.29,,,,,
funded,4381,0.04,4.29,,,,,
furniture,4382,0.04,4.29,3578,0.04,4.21,A2,noun
generations,4383,0.04,4.29,4945,0.02,4.03,,
guaranteed,4384,0.04,4.29,6298,0.02,3.88,,
integrated,4385,0.04,4.29,,,,,
intelligent,4386,0.04,4.29,3399,0.04,4.24,A2,adjective
interaction,4387,0.04,4.29,,,,B1,noun
jet,4388,0.04,4.29,3682,0.04,4.19,A1,noun
journalists,4389,0.04,4.29,8270,0.01,3.7,,
lifestyle,4390,0.04,4.29,6599,0.02,3.85,A2,noun
lighting,4391,0.04,4.29,5685,0.02,3.94,B2,noun
lisa,4392,0.04,4.29,1916,0.08,4.57,,
loop,4393,0.04,4.29,6099,0.02,3.9,,
mall,4394,0.04,4.29,3989,0.03,4.15,A2,noun
mp,4395,0.04,4.29,,,,,
overseas,4396,0.04,4.29,6932,0.01,3.82,A2,"adjective, adverb"
performances,4397,0.04,4.29,,,,,
philippines,4398,0.04,4.29,,,,,
polish,4399,0.04,4.29,4015,0.03,4.15,B2,noun
recommendations,4400,0.04,4.29,,,,,
recover,4401,0.04,4.29,4052,0.03,4.14,B1,verb
regarded,4402,0.04,4.29,,,,,
relax,4403,0.04,4.29,900,0.21,4.96,A2,verb
reliable,4404,0.04,4.29,5780,0.02,3.93,B1,adjective
rely,4405,0.04,4.29,4601,0.03,4.07,B1,verb
remarkable,4406,0.04,4.29,3873,0.03,4.17,B1,adjective
responses,4407,0.04,4.29,,,,,
ruling,4408,0.04,4.29,7495,0.01,3.76,,
sacrifice,4409,0.04,4.29,2404,0.06,4.44,,
se,4410,0.04,4.29,5474,0.02,3.96,,
sole,4411,0.04,4.29,5849,0.02,3.92,,
stopping,4412,0.04,4.29,2761,0.05,4.35,,
strategies,4413,0.04,4.29,,,,,
succeed,4414,0.04,4.29,3590,0.04,4.21,A2,verb
tables,4415,0.04,4.29,4796,0.03,4.05,,
tale,4416,0.04,4.29,3809,0.03,4.17,B1,noun
targets,4417,0.04,4.29,5648,0.02,3.95,,
timing,4418,0.04,4.29,3232,0.04,4.27,B2,noun
ton,4419,0.04,4.29,4681,0.03,4.06,B2,noun
volunteers,4420,0.04,4.29,6720,0.02,3.84,,
witnesses,4421,0.04,4.29,2546,0.06,4.41,,
wore,4422,0.04,4.29,3076,0.04,4.29,,
worship,4423,0.04,4.29,4962,0.02,4.02,B2,noun
worthy,4424,0.04,4.29,3568,0.04,4.21,B1,adjective
acted,4425,0.04,4.28,4169,0.03,4.12,,
alarm,4426,0.04,4.28,1720,0.09,4.62,B1,"noun, verb"
bass,4427,0.04,4.28,5005,0.02,4.02,,
bloody,4428,0.04,4.28,979,0.19,4.92,B2,"adjective, adverb"
breathing,4429,0.04,4.28,1539,0.11,4.68,,
butt,4430,0.04,4.28,2084,0.07,4.52,,
characteristics,4431,0.04,4.28,,,,,
cnn,4432,0.04,4.28,,,,,
collaboration,4433,0.04,4.28,,,,,
con,4434,0.04,4.28,4241,0.03,4.12,,
consideration,4435,0.04,4.28,6725,0.02,3.84,B1,noun
counts,4436,0.04,4.28,3808,0.03,4.17,,
creates,4437,0.04,4.28,6448,0.02,3.87,,
crucial,4438,0.04,4.28,5816,0.02,3.93,B2,adjective
daughters,4439,0.04,4.28,3647,0.04,4.2,,
dependent,4440,0.04,4.28,,,,B1,adjective
discussions,4441,0.04,4.28,,,,,
drives,4442,0.04,4.28,3714,0.03,4.19,,
dual,4443,0.04,4.28,,,,,
edinburgh,4444,0.04,4.28,,,,,
equipped,4445,0.04,4.28,8532,0.01,3.68,,
expanded,4446,0.04,4.28,,,,,
experimental,4447,0.04,4.28,8737,0.01,3.66,,
feeding,4448,0.04,4.28,3884,0.03,4.16,,
filter,4449,0.04,4.28,9292,0.01,3.62,B1,noun
galaxy,4450,0.04,4.28,4444,0.03,4.09,,
globe,4451,0.04,4.28,6459,0.02,3.87,A2,noun
grades,4452,0.04,4.28,6169,0.02,3.89,,
greece,4453,0.04,4.28,6546,0.02,3.86,,
gulf,4454,0.04,4.28,8166,0.01,3.71,,
highlights,4455,0.04,4.28,,,,,
hoped,4456,0.04,4.28,3385,0.04,4.24,,
intent,4457,0.04,4.28,6558,0.02,3.86,B2,adjective
involve,4458,0.04,4.28,5776,0.02,3.93,B1,verb
judgment,4459,0.04,4.28,3347,0.04,4.25,,
kennedy,4460,0.04,4.28,4970,0.02,4.02,,
knight,4461,0.04,4.28,3326,0.04,4.25,,
larry,4462,0.04,4.28,1826,0.09,4.59,,
las,4463,0.04,4.28,5197,0.02,3.99,,
lmao,4464,0.04,4.28,,,,,
logo,4465,0.04,4.28,,,,B1,noun
malaysia,4466,0.04,4.28,,,,,
mature,4467,0.04,4.28,5235,0.02,3.99,B2,adjective
moore,4468,0.04,4.28,6536,0.02,3.86,,
nazi,4469,0.04,4.28,5040,0.02,4.01,,
netherlands,4470,0.04,4.28,,,,,
odds,4471,0.04,4.28,3411,0.04,4.24,,
peaceful,4472,0.04,4.28,3711,0.03,4.19,A2,adjective
philip,4473,0.04,4.28,3685,0.04,4.19,,
photographer,4474,0.04,4.28,4655,0.03,4.06,A2,noun
pin,4475,0.04,4.28,3614,0.04,4.2,B1,"noun, verb"
prevention,4476,0.04,4.28,,,,B2,noun
printing,4477,0.04,4.28,8764,0.01,3.66,,
promoting,4478,0.04,4.28,,,,,
publicly,4479,0.04,4.28,8448,0.01,3.69,B1,adverb
pump,4480,0.04,4.28,4100,0.03,4.13,B1,noun
repeated,4481,0.04,4.28,8267,0.01,3.7,,
replied,4482,0.04,4.28,,,,,
requests,4483,0.04,4.28,7524,0.01,3.76,,
revenge,4484,0.04,4.28,1865,0.09,4.58,B2,noun
satisfied,4485,0.04,4.28,3220,0.04,4.27,B1,adjective
seeds,4486,0.04,4.28,5679,0.02,3.94,,
signals,4487,0.04,4.28,5500,0.02,3.96,,
slip,4488,0.04,4.28,2634,0.05,4.39,B1,"noun, verb"
spaces,4489,0.04,4.28,9844,0.01,3.58,,
spare,4490,0.04,4.28,1756,0.09,4.61,B2,"adjective, verb"
specialist,4491,0.04,4.28,6024,0.02,3.91,B1,noun
stocks,4492,0.04,4.28,8892,0.01,3.65,,
stranger,4493,0.04,4.28,2308,0.07,4.46,A2,noun
submit,4494,0.04,4.28,6427,0.02,3.87,B2,verb
surprising,4495,0.04,4.28,4776,0.03,4.05,A2,adjective
tap,4496,0.04,4.28,3754,0.03,4.18,B2,"noun, verb"
thompson,4497,0.04,4.28,5478,0.02,3.96,,
threats,4498,0.04,4.28,4850,0.02,4.04,,
tourism,4499,0.04,4.28,,,,B1,noun
turkish,4500,0.04,4.28,6972,0.01,3.81,,
volunteer,4501,0.04,4.28,4878,0.02,4.04,B1,"noun, verb"
7th,4502,0.03,4.27,,,,,
acceptable,4503,0.03,4.27,7275,0.01,3.79,A2,adjective
allies,4504,0.03,4.27,5567,0.02,3.96,,
attempting,4505,0.03,4.27,7758,0.01,3.74,,
auction,4506,0.03,4.27,5286,0.02,3.98,,
bonds,4507,0.03,4.27,6544,0.02,3.86,,
challenging,4508,0.03,4.27,7117,0.01,3.8,B1,adjective
chaos,4509,0.03,4.27,3514,0.04,4.22,B1,noun
churches,4510,0.03,4.27,8996,0.01,3.64,,
cleveland,4511,0.03,4.27,5802,0.02,3.93,,
cm,4512,0.03,4.27,,,,,
composed,4513,0.03,4.27,,,,,
concentration,4514,0.03,4.27,6467,0.02,3.87,B1,noun
copper,4515,0.03,4.27,5262,0.02,3.99,B2,noun
corp,4516,0.03,4.27,,,,,
corps,4517,0.03,4.27,5616,0.02,3.95,,
counting,4518,0.03,4.27,2716,0.05,4.37,,
credits,4519,0.03,4.27,,,,,
dawn,4520,0.03,4.27,2139,0.07,4.5,B2,noun
dispute,4521,0.03,4.27,9089,0.01,3.63,B2,noun
earnings,4522,0.03,4.27,,,,B2,noun
editing,4523,0.03,4.27,9417,0.01,3.61,,
everyone's,4524,0.03,4.27,,,,,
executed,4525,0.03,4.27,4917,0.02,4.03,,
firing,4526,0.03,4.27,2758,0.05,4.36,,
fits,4527,0.03,4.27,3766,0.03,4.18,,
frequent,4528,0.03,4.27,,,,B1,adjective
gardens,4529,0.03,4.27,7096,0.01,3.8,,
gathered,4530,0.03,4.27,4190,0.03,4.12,,
hilarious,4531,0.03,4.27,5410,0.02,3.97,B2,adjective
huh,4532,0.03,4.27,274,0.95,5.63,,
ignored,4533,0.03,4.27,6345,0.02,3.88,,
improvements,4534,0.03,4.27,,,,,
investments,4535,0.03,4.27,,,,,
isis,4536,0.03,4.27,,,,,
margin,4537,0.03,4.27,,,,B2,noun
mars,4538,0.03,4.27,3546,0.04,4.22,,
maryland,4539,0.03,4.27,,,,,
mechanism,4540,0.03,4.27,7845,0.01,3.73,,
moderate,4541,0.03,4.27,,,,B1,adjective
murray,4542,0.03,4.27,5343,0.02,3.98,,
oklahoma,4543,0.03,4.27,,,,,
opera,4544,0.03,4.27,3726,0.03,4.18,A1,noun
overcome,4545,0.03,4.27,4994,0.02,4.02,B1,verb
parallel,4546,0.03,4.27,7986,0.01,3.72,,
passage,4547,0.03,4.27,5047,0.02,4.01,A2,noun
pit,4548,0.03,4.27,3312,0.04,4.25,B1,noun
psychological,4549,0.03,4.27,6061,0.02,3.9,B1,adjective
publications,4550,0.03,4.27,,,,,
quest,4551,0.03,4.27,5763,0.02,3.93,,
radiation,4552,0.03,4.27,4381,0.03,4.1,B1,noun
shocked,4553,0.03,4.27,3561,0.04,4.21,B1,adjective
sized,4554,0.03,4.27,,,,,
stroke,4555,0.03,4.27,3867,0.03,4.17,B2,"noun, verb"
stunning,4556,0.03,4.27,6474,0.02,3.87,B1,adjective
tanks,4557,0.03,4.27,4976,0.02,4.02,,
tokyo,4558,0.03,4.27,3180,0.04,4.28,,
topics,4559,0.03,4.27,,,,,
trains,4560,0.03,4.27,5043,0.02,4.01,,
traveling,4561,0.03,4.27,3404,0.04,4.24,,
treating,4562,0.03,4.27,4026,0.03,4.14,,
tune,4563,0.03,4.27,3241,0.04,4.27,A2,noun
utility,4564,0.03,4.27,,,,B2,noun
vessel,4565,0.03,4.27,4533,0.03,4.08,B1,noun
weed,4566,0.03,4.27,4018,0.03,4.15,B2,noun
wherever,4567,0.03,4.27,2069,0.07,4.52,B1,conjunction
©,4568,0.03,4.27,,,,,
acquisition,4569,0.03,4.26,,,,B2,noun
addressed,4570,0.03,4.26,8544,0.01,3.68,,
alabama,4571,0.03,4.26,,,,,
alice,4572,0.03,4.26,1960,0.08,4.56,,
angels,4573,0.03,4.26,3427,0.04,4.23,,
anime,4574,0.03,4.26,,,,,
announce,4575,0.03,4.26,4441,0.03,4.09,B1,verb
autumn,4576,0.03,4.26,5628,0.02,3.95,A1,noun
backed,4577,0.03,4.26,6660,0.02,3.85,,
barry,4578,0.03,4.26,2588,0.06,4.4,,
bold,4579,0.03,4.26,4849,0.02,4.04,B2,"adjective, noun"
borders,4580,0.03,4.26,7822,0.01,3.74,,
breathe,4581,0.03,4.26,1483,0.11,4.7,A1,verb
cameron,4582,0.03,4.26,4859,0.02,4.04,,
choosing,4583,0.03,4.26,6142,0.02,3.89,,
classical,4584,0.03,4.26,6187,0.02,3.89,B1,adjective
classified,4585,0.03,4.26,5966,0.02,3.91,,
clip,4586,0.03,4.26,6190,0.02,3.89,B1,noun
coaches,4587,0.03,4.26,8048,0.01,3.72,,
coins,4588,0.03,4.26,5162,0.02,4.0,,
concepts,4589,0.03,4.26,,,,,
conspiracy,4590,0.03,4.26,4334,0.03,4.1,,
controversy,4591,0.03,4.26,,,,B2,noun
convince,4592,0.03,4.26,2339,0.06,4.45,B1,verb
cooper,4593,0.03,4.26,3336,0.04,4.25,,
disappeared,4594,0.03,4.26,1695,0.1,4.63,,
eh,4595,0.03,4.26,732,0.26,5.06,,
encounter,4596,0.03,4.26,5394,0.02,3.97,B2,"noun, verb"
equality,4597,0.03,4.26,,,,B1,noun
exam,4598,0.03,4.26,3319,0.04,4.25,A2,noun
examination,4599,0.03,4.26,6549,0.02,3.86,B1,noun
fails,4600,0.03,4.26,6649,0.02,3.85,,
father's,4601,0.03,4.26,,,,,
federation,4602,0.03,4.26,6890,0.01,3.82,,
fi,4603,0.03,4.26,8854,0.01,3.65,,
fiscal,4604,0.03,4.26,,,,B2,adjective
guardian,4605,0.03,4.26,4337,0.03,4.1,,
hd,4606,0.03,4.26,,,,,
homeless,4607,0.03,4.26,4007,0.03,4.15,B1,adjective
instrument,4608,0.03,4.26,5533,0.02,3.96,A2,noun
intervention,4609,0.03,4.26,8402,0.01,3.69,,
jerry,4610,0.03,4.26,1840,0.09,4.59,,
lover,4611,0.03,4.26,1849,0.09,4.58,A2,noun
mainstream,4612,0.03,4.26,,,,,
menu,4613,0.03,4.26,4261,0.03,4.11,A2,noun
missouri,4614,0.03,4.26,,,,,
mounted,4615,0.03,4.26,,,,,
mutual,4616,0.03,4.26,5684,0.02,3.94,B1,adjective
nope,4617,0.03,4.26,1755,0.09,4.61,,
occasions,4618,0.03,4.26,7999,0.01,3.72,,
offense,4619,0.03,4.26,3484,0.04,4.23,,
oral,4620,0.03,4.26,9845,0.01,3.58,B1,"adjective, noun"
panic,4621,0.03,4.26,2646,0.05,4.38,B2,"noun, verb"
pays,4622,0.03,4.26,3503,0.04,4.22,,
peoples,4623,0.03,4.26,8309,0.01,3.7,,
pursue,4624,0.03,4.26,5793,0.02,3.93,A2,verb
realise,4625,0.03,4.26,3038,0.05,4.3,,
refugees,4626,0.03,4.26,8375,0.01,3.69,,
removing,4627,0.03,4.26,9084,0.01,3.64,,
requirement,4628,0.03,4.26,,,,B1,noun
responded,4629,0.03,4.26,8985,0.01,3.64,,
rip,4630,0.03,4.26,2921,0.05,4.32,B2,verb
ruined,4631,0.03,4.26,1816,0.09,4.59,,
scope,4632,0.03,4.26,8836,0.01,3.65,B1,noun
segment,4633,0.03,4.26,,,,B2,noun
spectrum,4634,0.03,4.26,,,,,
stays,4635,0.03,4.26,2729,0.05,4.36,,
ted,4636,0.03,4.26,2234,0.07,4.48,,
terror,4637,0.03,4.26,4342,0.03,4.1,B1,noun
uh,4638,0.03,4.26,144,2.06,5.96,,
va,4639,0.03,4.26,,,,,
venture,4640,0.03,4.26,6926,0.01,3.82,B2,noun
virtually,4641,0.03,4.26,7370,0.01,3.78,B2,adverb
waited,4642,0.03,4.26,2016,0.08,4.54,,
warren,4643,0.03,4.26,4105,0.03,4.13,,
worn,4644,0.03,4.26,4324,0.03,4.1,B1,adjective
yea,4645,0.03,4.26,5956,0.02,3.91,,
ac,4646,0.03,4.25,,,,,
accompanied,4647,0.03,4.25,9762,0.01,3.59,,
adams,4648,0.03,4.25,5245,0.02,3.99,,
aids,4649,0.03,4.25,5806,0.02,3.93,,
aimed,4650,0.03,4.25,,,,,
alpha,4651,0.03,4.25,3679,0.04,4.19,,
approaches,4652,0.03,4.25,8417,0.01,3.69,,
arguing,4653,0.03,4.25,3777,0.03,4.18,,
arrangement,4654,0.03,4.25,5032,0.02,4.02,B1,noun
beliefs,4655,0.03,4.25,7404,0.01,3.77,,
boats,4656,0.03,4.25,4345,0.03,4.1,,
boundaries,4657,0.03,4.25,7235,0.01,3.79,,
brick,4658,0.03,4.25,3974,0.03,4.15,B1,noun
brooklyn,4659,0.03,4.25,4991,0.02,4.02,,
colleges,4660,0.03,4.25,,,,,
considerable,4661,0.03,4.25,8571,0.01,3.68,B1,adjective
conventional,4662,0.03,4.25,,,,B2,adjective
danny,4663,0.03,4.25,1150,0.15,4.83,,
des,4664,0.03,4.25,7113,0.01,3.8,,
designated,4665,0.03,4.25,,,,,
dvd,4666,0.03,4.25,6691,0.02,3.84,A1,noun
emperor,4667,0.03,4.25,2457,0.06,4.43,B1,noun
employers,4668,0.03,4.25,,,,,
enormous,4669,0.03,4.25,3835,0.03,4.17,A2,adjective
errors,4670,0.03,4.25,,,,,
focusing,4671,0.03,4.25,9360,0.01,3.62,,
forgive,4672,0.03,4.25,757,0.25,5.04,B1,verb
gains,4673,0.03,4.25,,,,,
garage,4674,0.03,4.25,2416,0.06,4.43,A2,noun
gathering,4675,0.03,4.25,4947,0.02,4.03,,
guidelines,4676,0.03,4.25,,,,,
handled,4677,0.03,4.25,4551,0.03,4.08,,
hosted,4678,0.03,4.25,,,,,
indians,4679,0.03,4.25,3839,0.03,4.17,,
indonesia,4680,0.03,4.25,,,,,
inquiry,4681,0.03,4.25,7374,0.01,3.78,,
inspector,4682,0.03,4.25,1430,0.12,4.73,B2,noun
jumped,4683,0.03,4.25,2757,0.05,4.36,,
khan,4684,0.03,4.25,4360,0.03,4.1,,
li,4685,0.03,4.25,3716,0.03,4.19,,
lion,4686,0.03,4.25,2844,0.05,4.34,A1,noun
loaded,4687,0.03,4.25,3179,0.04,4.28,,
lonely,4688,0.03,4.25,1680,0.1,4.63,A1,adjective
maintaining,4689,0.03,4.25,,,,,
measured,4690,0.03,4.25,9493,0.01,3.61,,
mercy,4691,0.03,4.25,2075,0.07,4.52,B2,noun
nevertheless,4692,0.03,4.25,6763,0.02,3.83,B1,adverb
newspapers,4693,0.03,4.25,4301,0.03,4.11,,
outer,4694,0.03,4.25,5052,0.02,4.01,B1,adjective
oxygen,4695,0.03,4.25,3505,0.04,4.22,B1,noun
pipe,4696,0.03,4.25,3297,0.04,4.26,B1,noun
pissed,4697,0.03,4.25,2265,0.07,4.47,,
poem,4698,0.03,4.25,4014,0.03,4.15,A1,noun
powder,4699,0.03,4.25,3661,0.04,4.2,B2,"noun, verb"
powered,4700,0.03,4.25,,,,,
promises,4701,0.03,4.25,3928,0.03,4.16,,
quotes,4702,0.03,4.25,,,,,
racism,4703,0.03,4.25,,,,B2,noun
ratings,4704,0.03,4.25,9819,0.01,3.59,,
reads,4705,0.03,4.25,5678,0.02,3.94,,
recovered,4706,0.03,4.25,4281,0.03,4.11,,
refers,4707,0.03,4.25,,,,,
roy,4708,0.03,4.25,2806,0.05,4.35,,
rude,4709,0.03,4.25,2446,0.06,4.43,A1,adjective
screw,4710,0.03,4.25,1739,0.09,4.62,B2,"noun, verb"
seventh,4711,0.03,4.25,5587,0.02,3.95,,
shelter,4712,0.03,4.25,3329,0.04,4.25,B1,noun
signature,4713,0.03,4.25,3430,0.04,4.23,B1,noun
sooner,4714,0.03,4.25,1824,0.09,4.59,,
spider,4715,0.03,4.25,4234,0.03,4.12,B1,noun
stewart,4716,0.03,4.25,5682,0.02,3.94,,
strikes,4717,0.03,4.25,4842,0.02,4.04,,
suggesting,4718,0.03,4.25,4153,0.03,4.13,,
suits,4719,0.03,4.25,2951,0.05,4.32,,
toys,4720,0.03,4.25,3892,0.03,4.16,,
tracking,4721,0.03,4.25,3782,0.03,4.18,,
tribute,4722,0.03,4.25,7812,0.01,3.74,,
trigger,4723,0.03,4.25,3094,0.04,4.29,B1,noun
vary,4724,0.03,4.25,,,,B1,verb
venue,4725,0.03,4.25,,,,B2,noun
wages,4726,0.03,4.25,6921,0.01,3.82,,
wells,4727,0.03,4.25,5485,0.02,3.96,,
wheels,4728,0.03,4.25,3560,0.04,4.21,,
