learning_rank,word,wf_rank,wf_pct,wf_zipf,sub_rank,sub_pct,sub_zipf,ox_cefr,ox_pos,learning_score
5255,guinea,6475,0.02,4.06,7647,0.01,3.75,,,0.020329
5256,rational,6511,0.02,4.06,7628,0.01,3.75,B1,adjective,0.020329
5257,complained,7207,0.02,3.99,8348,0.01,3.69,,,0.020345
5258,mass,1428,0.14,4.87,2434,0.06,4.43,B2,"adjective, noun",0.020349
5259,montgomery,8067,0.02,3.92,9146,0.01,3.63,,,0.02035
5260,cases,965,0.2,5.04,1901,0.08,4.57,,,0.020357
5261,europe,968,0.2,5.04,1899,0.08,4.57,,,0.020357
5262,yards,2976,0.06,4.51,4141,0.03,4.13,,,0.020362
5263,preserve,5250,0.03,4.19,6489,0.02,3.86,B1,verb,0.02037
5264,lads,8811,0.01,3.86,3704,0.03,4.19,,,0.02037
5265,kissing,7467,0.02,3.97,2968,0.05,4.32,,,0.020371
5266,tend,2648,0.07,4.57,3752,0.03,4.18,B1,verb,0.020376
5267,fuckin,4086,0.04,4.33,1356,0.13,4.75,,,0.020377
5268,authorities,2326,0.08,4.63,3471,0.04,4.23,,,0.020382
5269,caesar,9576,0.01,3.8,4202,0.03,4.12,,,0.020406
5270,group,241,0.69,5.57,834,0.22,5.0,B1,"noun, verb",0.020407
5271,africa,1260,0.15,4.92,2291,0.07,4.47,,,0.020415
5272,freshman,7340,0.02,3.98,8476,0.01,3.68,B1,noun,0.020451
5273,operate,3013,0.06,4.5,4167,0.03,4.12,A2,verb,0.020456
5274,bless,5394,0.03,4.17,1928,0.08,4.56,B1,verb,0.020469
5275,explore,4234,0.04,4.31,5537,0.02,3.96,A2,verb,0.02047
5276,presentation,4260,0.04,4.31,5482,0.02,3.96,B1,noun,0.02047
5277,minor,2397,0.08,4.62,3509,0.04,4.22,B1,adjective,0.020475
5278,rejected,3839,0.04,4.37,5097,0.02,4.01,,,0.020506
5279,held,572,0.32,5.24,1424,0.12,4.73,,,0.020523
5280,harvard,4765,0.03,4.24,6090,0.02,3.9,,,0.020525
5281,springs,4798,0.03,4.24,6128,0.02,3.9,,,0.020525
5282,bells,8243,0.01,3.9,3405,0.04,4.24,,,0.020525
