word,cefrj_cefr,ox5k_cefr,cefrj_pos,ox5k_pos,voice_url
fundamental,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fun/funda/fundamental__us_3.ogg
funny,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fun/funny/funny__us_2.ogg
fur,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fur/fur__/fur__us_1.ogg
furious,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fur/furio/furious__us_1.ogg
furniture,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/f/fur/furni/furniture__us_2.ogg
gallery,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gal/galle/gallery__us_1.ogg
game,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gam/game_/game__us_1.ogg
gang,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gan/gang_/gang__us_1.ogg
garden,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gar/garde/garden__us_1.ogg
gas,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gas/gas__/gas__us_1.ogg
gate,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gat/gate_/gate__us_1.ogg
generally,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/gener/generally__us_2_rr.ogg
generous,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/gener/generous__us_1.ogg
genius,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/geniu/genius__us_1.ogg
genre,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/genre/genre__us_1.ogg
gentleman,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/gentl/gentleman__us_3.ogg
genuine,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/genui/genuine__us_1.ogg
genuinely,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gen/genui/genuinely__us_1.ogg
get,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/get/get__/get__us_1.ogg
giant,B1,B1,adjective,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gia/giant/giant__us_1.ogg
girl,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gir/girl_/girl__us_1.ogg
girlfriend,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gir/girlf/girlfriend__us_1.ogg
give,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/giv/give_/give__us_1.ogg
glass,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gla/glass/glass__us_1.ogg
global,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/globa/global__us_2.ogg
gold,A2,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gol/gold_/gold__us_1.ogg
golf,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gol/golf_/golf__us_1_rr.ogg
goods,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goo/goods/goods__us_1.ogg
government,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gov/gover/government__us_1_rr.ogg
grand,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grand/grand__us_1.ogg
grandfather,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grand/grandfather__us_1.ogg
grandmother,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grand/grandmother__us_1.ogg
grandparent,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grand/grandparent__us_1.ogg
great,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/great/great__us_1.ogg
grow,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/grow_/grow__us_1.ogg
growth,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/growt/growth__us_1.ogg
guarantee,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gua/guara/guarantee__us_1.ogg
guess,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gue/guess/guess__us_1.ogg
guideline,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guide/guideline__us_1.ogg
guilty,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guilt/guilty__us_2.ogg
guitar,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guita/guitar__us_2.ogg
gun,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gun/gun__/gun__us_1.ogg
hair,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hai/hair_/hair__us_1.ogg
half,A2,A2,pronoun,"adverb, determiner, noun, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hal/half_/half__us_1.ogg
hang,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/han/hang_/hang__us_1.ogg
happen,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hap/happe/happen__us_1.ogg
happily,A2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hap/happi/happily__us_2.ogg
happy,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hap/happy/happy__us_2.ogg
hard,A1,A1,adverb,"adjective, adverb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/har/hard_/hard__us_1.ogg
hat,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hat/hat__/hat__us_1.ogg
have,A1,A1,have-verb,"verb, auxiliary verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hav/have_/have__us_1_rr.ogg
have to,A1,A1,modal auxiliary,modal verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hav/have_/have_to_1_us_1.ogg
he,A1,A1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/he_/he__u/he__us_1.ogg
headline,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hea/headl/headline__us_1.ogg
headquarters,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hea/headq/headquarters__us_1_rr.ogg
health,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hea/healt/health__us_1.ogg
healthy,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hea/healt/healthy__us_1.ogg
hear,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hea/hear_/hear__us_1.ogg
hell,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hel/hell_/hell__us_1.ogg
hello,A1,A1,noun,"exclamation, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hel/hello/hello__us_1_rr.ogg
help,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hel/help_/help__us_1.ogg
helpful,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hel/helpf/helpful__us_1.ogg
her,A1,A1,pronoun,"determiner, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/her/her__/her__us_3_rr.ogg
herb,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/her/herb_/herb__us_1.ogg
here,A1,A1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/her/here_/here__us_1.ogg
hero,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/her/hero_/hero__us_1_rr.ogg
herself,A2,A2,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/her/herse/herself__us_3.ogg
hi,A1,A1,interjection,exclamation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hi_/hi__u/hi__us_1.ogg
highlight,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hig/highl/highlight__us_1.ogg
highly,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hig/highl/highly__us_1.ogg
hilarious,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hil/hilar/hilarious__us_1.ogg
him,A1,A1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/him/him__/him__us_1_rr.ogg
himself,A2,A2,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/him/himse/himself__us_1_rr.ogg
his,A1,A1,pronoun,"determiner, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/his/his__/his__us_3_rr.ogg
historic,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/his/histo/historic__us_1_rr.ogg
historical,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/his/histo/historical__us_1_rr.ogg
history,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/his/histo/history__us_2_rr.ogg
hit,A2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hit/hit__/hit__us_1.ogg
hobby,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hob/hobby/hobby__us_1.ogg
hockey,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hoc/hocke/hockey__us_1.ogg
holiday,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hol/holid/holiday__us_1.ogg
hollow,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hol/hollo/hollow__us_1.ogg
homework,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hom/homew/homework__us_1.ogg
honest,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hon/hones/honest__us_1.ogg
hook,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hoo/hook_/hook__us_1.ogg
horrible,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hor/horri/horrible__us_1_rr.ogg
horse,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hor/horse/horse__us_1.ogg
hospital,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hos/hospi/hospital__us_2.ogg
hot,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hot/hot__/hot__us_1.ogg
hotel,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hot/hotel/hotel__us_2.ogg
hour,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hou/hour_/hour__us_2.ogg
house,A1,A1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hou/house/house__us_1.ogg
how,A1,A1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/how/how__/how__us_1.ogg
hungry,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hun/hungr/hungry__us_2.ogg
hunting,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hun/hunti/hunting__us_4.ogg
husband,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/h/hus/husba/husband__us_4.ogg
i,A1,A1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/i__/i__us/i__us_1.ogg
ice,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ice/ice__/ice__us_1.ogg
ice cream,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ice/ice_c/ice_cream_1_us_2.ogg
icon,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ico/icon_/icon__us_1.ogg
idea,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ide/idea_/idea__us_2.ogg
identical,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ide/ident/identical__us_1.ogg
identity,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ide/ident/identity__us_1.ogg
if,A1,A1,conjunction,conjunction,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/if_/if__u/if__us_1.ogg
ignore,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ign/ignor/ignore__us_2.ogg
ill,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ill/ill__/ill__us_1.ogg
illustrate,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ill/illus/illustrate__us_1.ogg
illustration,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ill/illus/illustration__us_2.ogg
image,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ima/image/image__us_1.ogg
imaginary,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ima/imagi/imaginary__us_1.ogg
imagine,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ima/imagi/imagine__us_1.ogg
immediate,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imm/immed/immediate__us_1.ogg
implement,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imp/imple/implement__us_1.ogg
implication,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imp/impli/implication__us_1.ogg
imply,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imp/imply/imply__us_1.ogg
important,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imp/impor/important__us_1.ogg
impose,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imp/impos/impose__us_1.ogg
impossible,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imp/impos/impossible__us_1.ogg
impressed,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imp/impre/impressed__us_1.ogg
impression,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imp/impre/impression__us_1.ogg
impressive,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imp/impre/impressive__us_1.ogg
improvement,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/imp/impro/improvement__us_1.ogg
in,A1,A1,preposition,"adverb, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in__u/in__us_1.ogg
incentive,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inc/incen/incentive__us_1.ogg
inch,B2,B2,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inc/inch_/inch__us_1.ogg
increase,A2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inc/incre/increase__us_2.ogg
incredibly,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inc/incre/incredibly__us_1.ogg
index,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ind/index/index__us_1.ogg
indirect,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ind/indir/indirect__us_1_rr.ogg
indoors,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ind/indoo/indoors__us_4.ogg
infer,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inf/infer/infer__us_1.ogg
inflation,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inf/infla/inflation__us_1.ogg
information,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inf/infor/information__us_1.ogg
ingredient,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ing/ingre/ingredient__us_1.ogg
inherit,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inh/inher/inherit__us_1.ogg
initiative,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ini/initi/initiative__us_1.ogg
innocent,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inn/innoc/innocent__us_1.ogg
innovation,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inn/innov/innovation__us_1.ogg
innovative,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inn/innov/innovative__us_1.ogg
input,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inp/input/input__us_1.ogg
insect,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ins/insec/insect__us_1.ogg
inspector,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ins/inspe/inspector__us_1.ogg
instantly,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ins/insta/instantly__us_1.ogg
instead,A2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ins/inste/instead__us_3.ogg
institution,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ins/insti/institution__us_2.ogg
instrument,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ins/instr/instrument__us_1.ogg
integrate,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/int/integ/integrate__us_1.ogg
intellectual,B2,B2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/int/intel/intellectual__us_1.ogg
intelligent,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/int/intel/intelligent__us_1.ogg
intend,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/int/inten/intend__us_3.ogg
intention,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/int/inten/intention__us_2.ogg
interested,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/int/inter/interested__us_1_rr.ogg
interesting,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/int/inter/interesting__us_1_rr.ogg
international,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/int/inter/international__us_3.ogg
